EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate
EMP10481,41,Female,Bachelor's,Sales,Manager,1,9573,High,9,4,1,3,No,Travel_Rarely,7,Medium,Low,High,Medium,4,22,0,3,2,9,1,Married,No,2013-05-24
EMP10482,53,Male,Bachelor's,Finance,Financial Analyst,4,25000,Very High,21,5,0,4,No,Travel_Rarely,1,High,Medium,High,Medium,4,13,1,2,4,1,8,Married,Yes,2015-05-01
EMP10483,60,Male,Master's,Research & Development,Manager,4,16230,Very High,40,7,3,1,No,Non-Travel,12,Very High,High,High,Very High,3,15,3,6,1,7,12,Married,No,2024-06-24
EMP10484,48,Female,Master's,Human Resources,HR Executive,2,19088,Very High,29,1,1,1,No,Travel_Rarely,3,High,Medium,Medium,High,3,13,3,6,3,7,19,Married,No,2020-01-15
EMP10485,23,Male,Bachelor's,Human Resources,Manager,3,15498,Very High,0,0,0,0,Yes,Travel_Rarely,15,Medium,High,Very High,Low,3,21,0,4,4,2,1,Married,No,2019-04-01
EMP10486,24,Male,Bachelor's,Marketing,Marketing Executive,2,19596,Very High,4,4,4,3,No,Travel_Rarely,9,Low,High,Medium,High,3,14,0,3,0,3,18,Married,No,2015-01-09
EMP10487,30,Female,PhD,Sales,Sales Executive,1,25000,Very High,12,9,2,2,No,Travel_Rarely,22,Low,Medium,Medium,High,4,14,3,6,3,4,7,Married,Yes,2018-07-10
EMP10488,40,Male,Master's,Sales,Sales Executive,3,25000,Very High,22,4,4,4,No,Non-Travel,22,Medium,High,Low,High,3,10,3,5,3,10,10,Married,Yes,2015-06-19
EMP10489,54,Male,Bachelor's,Marketing,Manager,2,25000,Very High,38,3,0,0,No,Non-Travel,20,Medium,High,Medium,Medium,3,15,3,0,0,8,7,Married,No,2012-05-21
EMP10490,31,Female,Master's,It,Software Engineer,2,11646,High,6,6,0,0,Yes,Travel_Rarely,26,High,Medium,Very High,High,3,19,0,5,0,4,15,Single,No,2015-08-28
EMP10491,45,Female,Bachelor's,Research & Development,Laboratory Technician,2,13121,High,25,4,1,4,No,Travel_Rarely,9,Low,Medium,Medium,High,4,25,1,5,3,10,19,Married,No,2016-02-15
EMP10492,38,Male,Bachelor's,Human Resources,HR Executive,3,6139,Medium,9,9,0,4,Yes,Travel_Frequently,14,Very High,Medium,Medium,Low,3,17,1,2,2,5,16,Married,No,2021-06-07
EMP10493,26,Male,Bachelor's,Sales,Sales Representative,3,15303,Very High,4,4,4,2,No,Travel_Rarely,28,Medium,Medium,High,Medium,3,22,3,4,0,6,14,Single,No,2019-04-04
EMP10494,26,Male,Bachelor's,Sales,Sales Executive,1,25000,Very High,4,4,0,4,No,Travel_Frequently,3,High,Very High,High,High,3,14,2,0,4,10,6,Single,No,2013-07-16
EMP10495,45,Male,Master's,Research & Development,Laboratory Technician,2,25000,Very High,16,4,4,1,No,Travel_Frequently,8,High,High,Medium,High,3,23,1,6,0,1,0,Single,Yes,2023-05-22
EMP10496,59,Female,High School,Research & Development,Research Scientist,5,19937,Very High,39,0,0,0,No,Travel_Rarely,29,Low,Medium,Medium,Very High,3,19,2,0,3,3,13,Single,No,2014-07-06
EMP10497,24,Female,Bachelor's,Human Resources,HR Specialist,2,21807,Very High,0,0,0,0,No,Non-Travel,6,High,Low,Low,High,3,22,2,5,3,5,15,Single,No,2014-06-14
EMP10498,40,Female,Master's,Sales,Sales Representative,4,16155,Very High,10,1,1,1,No,Non-Travel,12,High,Medium,Very High,Very High,4,21,3,4,1,3,20,Married,No,2021-11-21
EMP10499,33,Male,Bachelor's,Marketing,Marketing Executive,3,24152,Very High,16,1,1,1,No,Non-Travel,2,High,High,High,High,3,15,0,1,4,4,2,Single,Yes,2020-09-29
EMP10500,23,Male,Master's,Marketing,Manager,2,25000,Very High,0,0,0,0,No,Travel_Rarely,3,High,Low,Very High,High,3,14,2,4,1,2,17,Married,No,2010-07-08
EMP10501,42,Male,Bachelor's,Finance,Financial Analyst,1,10645,High,15,2,2,1,No,Travel_Rarely,14,Low,High,Medium,Low,4,10,3,4,0,1,18,Single,No,2019-08-07
EMP10502,39,Male,Master's,Research & Development,Research Director,1,25000,Very High,12,2,2,1,No,Travel_Rarely,17,High,High,High,Medium,4,14,0,6,1,0,5,Married,Yes,2018-10-26
EMP10503,34,Male,Bachelor's,Research & Development,Manager,2,25000,Very High,10,3,2,2,No,Travel_Rarely,3,Very High,Low,High,High,3,11,1,6,3,2,8,Married,Yes,2023-03-26
EMP10504,48,Male,Bachelor's,It,Data Analyst,2,18273,Very High,18,1,1,0,Yes,Travel_Rarely,4,Low,High,Medium,High,3,13,3,4,2,9,12,Married,Yes,2011-12-05
EMP10505,27,Male,Master's,Finance,Accountant,3,25000,Very High,5,0,0,0,No,Travel_Rarely,15,Medium,Medium,High,High,3,11,1,3,0,8,11,Married,No,2013-11-10
EMP10506,60,Female,Master's,Sales,Manager,3,25000,Very High,36,6,1,0,No,Travel_Rarely,30,Very High,Medium,High,High,3,17,3,1,3,0,14,Married,No,2012-04-19
EMP10507,38,Female,Master's,Marketing,Manager,1,21016,Very High,17,4,3,3,No,Travel_Rarely,22,Medium,Medium,High,Medium,3,23,2,6,0,7,6,Married,No,2017-03-14
EMP10508,58,Male,Master's,It,Manager,3,25000,Very High,33,3,1,1,No,Travel_Rarely,26,High,Medium,High,Medium,3,22,0,6,1,4,11,Married,No,2017-01-09
EMP10509,47,Male,Bachelor's,Marketing,Manager,2,15802,Very High,15,5,0,5,No,Travel_Rarely,30,High,High,High,Very High,3,22,2,2,1,11,16,Married,No,2011-06-18
EMP10510,46,Female,Bachelor's,Finance,Financial Analyst,1,23898,Very High,23,9,0,3,No,Travel_Frequently,7,High,High,Very High,Medium,3,16,3,0,0,3,12,Married,No,2022-07-05
EMP10511,23,Female,Master's,Human Resources,HR Specialist,2,25000,Very High,0,0,0,0,No,Travel_Rarely,19,Medium,Very High,Very High,High,3,18,3,5,0,4,16,Married,No,2022-11-16
EMP10512,34,Male,Master's,Research & Development,Laboratory Technician,4,24045,Very High,10,5,3,5,No,Travel_Rarely,14,Medium,High,High,Very High,4,13,2,3,1,10,7,Married,No,2015-07-27
EMP10513,54,Female,Master's,Marketing,Marketing Executive,2,13921,High,37,15,2,0,No,Non-Travel,16,Low,Low,Medium,Medium,3,14,3,1,0,6,17,Single,No,2013-09-03
EMP10514,56,Female,Master's,It,Manager,1,24170,Very High,33,9,7,3,Yes,Travel_Rarely,27,High,Medium,High,Medium,3,24,1,4,1,7,1,Single,No,2017-03-13
EMP10515,20,Male,Bachelor's,Sales,Sales Executive,2,25000,Very High,0,0,0,0,No,Travel_Rarely,13,High,Very High,Medium,High,3,18,2,5,0,1,16,Single,Yes,2014-06-10
EMP10516,22,Male,Bachelor's,Sales,Sales Executive,1,25000,Very High,0,0,0,0,No,Travel_Frequently,23,High,Medium,Low,Medium,3,18,0,6,2,5,11,Single,No,2017-03-01
EMP10517,43,Male,Bachelor's,Research & Development,Research Director,2,25000,Very High,15,1,1,1,No,Travel_Frequently,29,High,High,High,High,3,11,1,5,0,3,12,Married,No,2020-02-13
EMP10518,46,Male,Master's,It,Data Analyst,1,19798,Very High,18,4,4,0,Yes,Travel_Rarely,20,Medium,Medium,High,High,3,21,1,3,0,7,14,Single,No,2019-09-08
EMP10519,59,Male,Master's,Marketing,Marketing Specialist,3,21729,Very High,33,20,2,0,Yes,Non-Travel,17,Low,Medium,Very High,Medium,3,20,3,3,3,11,10,Divorced,No,2016-01-10
EMP10520,55,Female,Unknown,Sales,Sales Executive,1,24976,Very High,32,4,3,0,No,Non-Travel,17,High,Low,Very High,High,3,23,2,6,2,3,8,Single,No,2011-11-04
EMP10521,53,Female,Bachelor's,Human Resources,HR Specialist,2,14358,High,30,13,2,13,Yes,Travel_Rarely,24,Medium,Medium,Very High,Very High,3,24,3,6,1,11,7,Single,No,2010-12-29
EMP10522,48,Male,Bachelor's,Research & Development,Laboratory Technician,1,25000,Very High,23,3,3,3,No,Travel_Rarely,10,Medium,Medium,Very High,Very High,3,10,2,0,1,2,19,Married,No,2018-06-07
EMP10523,43,Female,Master's,Marketing,Manager,5,14097,High,14,14,1,1,No,Travel_Rarely,7,Low,Medium,High,High,4,12,2,2,4,4,14,Single,No,2013-10-15
EMP10524,43,Female,Master's,It,Data Analyst,2,16568,Very High,11,4,2,1,No,Travel_Rarely,20,Low,High,Medium,Medium,3,19,0,1,2,3,16,Single,No,2010-05-21
EMP10525,23,Male,Bachelor's,It,IT Support,3,23985,Very High,1,0,0,0,Yes,Travel_Rarely,17,Medium,High,High,High,3,10,3,5,2,11,13,Married,Yes,2016-04-06
EMP10526,22,Male,Master's,Research & Development,Research Director,3,25000,Very High,0,0,0,0,No,Travel_Frequently,22,High,High,High,Medium,4,15,2,5,0,4,4,Married,No,2022-08-07
EMP10527,53,Female,Bachelor's,Research & Development,Research Director,3,12898,High,25,2,2,1,No,Travel_Rarely,27,Very High,Low,High,High,4,17,0,1,3,8,15,Married,No,2011-09-21
EMP10528,42,Male,Bachelor's,Sales,Manager,3,25000,Very High,17,0,0,0,No,Travel_Rarely,12,Very High,High,High,Low,3,13,2,1,1,10,7,Single,Yes,2014-07-08
EMP10529,42,Male,Master's,Sales,Sales Representative,1,25000,Very High,20,9,0,6,No,Travel_Rarely,11,Very High,Medium,Very High,Low,3,25,3,6,1,2,16,Single,No,2017-12-30
EMP10530,24,Male,Master's,It,IT Support,2,16041,Very High,2,2,1,2,No,Travel_Rarely,10,Very High,Very High,Medium,High,3,20,2,4,3,1,10,Married,No,2015-07-21
EMP10531,50,Male,Master's,It,IT Support,1,11027,High,20,8,2,3,Yes,Travel_Rarely,23,High,High,Medium,Medium,3,13,1,4,3,1,17,Married,No,2021-04-15
EMP10532,60,Male,High School,Marketing,Marketing Executive,3,20636,Very High,32,2,2,2,No,Travel_Rarely,22,Medium,Low,High,High,4,20,3,3,2,8,1,Single,No,2010-06-05
EMP10533,25,Male,Bachelor's,Marketing,Marketing Specialist,4,18022,Very High,1,1,1,1,No,Travel_Rarely,28,High,Low,Very High,High,3,24,1,5,3,6,0,Single,No,2021-10-18
EMP10534,56,Female,Bachelor's,Research & Development,Research Director,4,23177,Very High,33,18,0,2,No,Travel_Frequently,22,Medium,High,Low,High,3,19,0,2,3,9,8,Married,No,2016-02-06
EMP10535,29,Male,Bachelor's,It,IT Support,1,18706,Very High,7,2,2,1,No,Travel_Rarely,8,Medium,Medium,Very High,High,4,10,2,0,0,11,7,Married,No,2017-10-15
EMP10536,59,Male,Bachelor's,Marketing,Marketing Executive,2,8925,High,36,5,5,1,No,Travel_Rarely,30,Medium,Medium,Very High,Medium,3,18,3,5,2,3,20,Divorced,No,2015-11-11
EMP10537,26,Male,Bachelor's,It,Data Analyst,2,18495,Very High,6,5,0,3,Yes,Travel_Rarely,15,High,Medium,Medium,High,3,19,0,6,4,5,1,Married,No,2018-12-05
EMP10538,58,Male,Bachelor's,Sales,Sales Representative,1,19196,Very High,33,4,1,4,No,Travel_Rarely,22,Medium,Low,Very High,High,4,17,1,0,4,9,11,Divorced,No,2019-01-29
EMP10539,57,Female,Bachelor's,Research & Development,Laboratory Technician,1,25000,Very High,28,12,3,3,No,Travel_Rarely,18,Low,Medium,Low,Medium,3,23,1,2,1,5,5,Married,No,2023-01-10
EMP10540,40,Male,Master's,Sales,Manager,2,16088,Very High,18,6,0,6,No,Travel_Rarely,23,Medium,Medium,High,Medium,3,23,1,1,3,2,1,Married,No,2020-05-11
EMP10541,39,Female,Master's,Marketing,Marketing Specialist,5,25000,Very High,8,3,1,0,No,Travel_Rarely,13,Very High,High,Medium,High,3,22,1,2,0,8,11,Single,No,2020-09-01
EMP10542,22,Male,Master's,Human Resources,HR Executive,2,9319,High,0,0,0,0,No,Travel_Rarely,26,High,Medium,Very High,Medium,4,12,0,0,3,3,17,Single,No,2010-02-14
EMP10543,41,Male,Bachelor's,Sales,Manager,2,25000,Very High,18,1,1,1,No,Travel_Rarely,16,Very High,High,High,High,3,23,2,4,1,0,4,Divorced,No,2011-08-16
EMP10544,23,Female,Bachelor's,Finance,Finance Manager,2,19912,Very High,1,1,1,1,No,Travel_Rarely,30,Medium,High,Medium,Medium,3,23,0,2,3,1,12,Divorced,No,2014-11-02
EMP10545,47,Male,High School,Human Resources,Manager,2,25000,Very High,19,15,2,8,Yes,Non-Travel,13,Low,Low,High,Very High,3,12,2,3,4,4,3,Married,No,2022-09-12
EMP10546,31,Female,Bachelor's,Research & Development,Laboratory Technician,4,22832,Very High,0,0,0,0,No,Travel_Rarely,4,High,Very High,Medium,Medium,4,22,3,4,2,7,7,Single,No,2015-06-22
EMP10547,57,Male,Bachelor's,Sales,Sales Representative,2,25000,Very High,30,8,7,1,No,Travel_Frequently,11,Medium,High,High,Very High,3,25,1,3,3,6,9,Divorced,No,2021-08-08
EMP10548,55,Female,High School,Finance,Accountant,1,18503,Very High,34,5,0,1,No,Travel_Rarely,27,High,Medium,Very High,Medium,3,19,0,3,4,8,20,Married,No,2013-09-21
EMP10549,60,Female,Master's,Research & Development,Laboratory Technician,2,13435,High,38,9,3,2,Yes,Travel_Rarely,19,High,High,Medium,High,3,13,3,6,4,0,13,Single,No,2018-05-15
EMP10550,24,Female,PhD,It,IT Support,5,25000,Very High,6,6,6,6,No,Travel_Rarely,8,High,Very High,High,Medium,4,13,2,2,1,1,19,Single,No,2015-05-22
EMP10551,32,Female,Bachelor's,Research & Development,Research Director,2,20930,Very High,5,2,2,0,No,Travel_Frequently,10,Very High,Very High,Low,High,3,11,3,3,2,9,1,Single,No,2024-06-01
EMP10552,42,Female,Master's,It,IT Support,2,21729,Very High,19,1,1,1,No,Travel_Rarely,12,Medium,High,Very High,Medium,3,13,3,5,1,3,1,Married,No,2020-04-01
EMP10553,49,Female,Bachelor's,Research & Development,Laboratory Technician,1,25000,Very High,16,3,1,3,No,Travel_Rarely,28,Medium,High,Low,Very High,3,11,2,1,0,6,3,Married,Yes,2023-08-14
EMP10554,56,Male,Master's,Research & Development,Research Director,1,13844,High,31,6,2,0,No,Travel_Rarely,21,High,Medium,Low,High,3,20,3,2,2,0,10,Single,No,2013-04-04
EMP10555,44,Male,Master's,It,Manager,3,25000,Very High,16,1,1,0,No,Travel_Rarely,20,Low,Very High,Very High,Low,3,24,1,0,0,4,8,Single,Yes,2011-09-20
EMP10556,46,Male,Master's,Research & Development,Research Scientist,1,16891,Very High,19,0,0,0,No,Travel_Frequently,11,Medium,Medium,Medium,Medium,3,20,2,1,2,1,17,Divorced,No,2021-05-11
EMP10557,33,Male,Bachelor's,Sales,Sales Executive,1,20755,Very High,9,2,2,1,No,Travel_Rarely,20,Medium,Low,High,High,3,16,2,4,4,1,16,Married,Yes,2010-05-23
EMP10558,55,Male,Bachelor's,Sales,Sales Executive,2,22755,Very High,36,17,5,1,Yes,Travel_Rarely,21,Medium,Very High,Very High,Low,3,14,0,2,0,1,1,Married,No,2020-11-05
EMP10559,58,Female,High School,It,Software Engineer,4,11214,High,26,6,2,1,No,Travel_Frequently,28,Low,Medium,Medium,High,3,16,3,0,2,8,6,Married,No,2015-01-15
EMP10560,35,Male,Bachelor's,Human Resources,HR Executive,1,15514,Very High,15,3,3,0,Yes,Travel_Rarely,4,Low,High,Medium,High,3,15,1,0,2,10,11,Divorced,No,2015-09-12
EMP10561,41,Female,Master's,Finance,Financial Analyst,3,25000,Very High,13,1,1,1,No,Travel_Rarely,19,High,High,Medium,Medium,3,11,1,2,0,9,15,Single,No,2020-07-19
EMP10562,40,Male,Master's,Sales,Manager,1,25000,Very High,16,2,2,2,No,Travel_Frequently,20,High,Very High,High,High,3,23,2,1,2,4,9,Single,No,2020-05-10
EMP10563,40,Male,Master's,Sales,Manager,3,21414,Very High,11,1,1,1,Yes,Travel_Rarely,10,High,Medium,Medium,Low,3,21,3,5,1,7,10,Single,No,2024-06-02
EMP10564,27,Female,Bachelor's,Sales,Manager,5,24573,Very High,9,1,1,1,No,Travel_Rarely,15,High,High,High,High,3,11,2,0,1,9,8,Married,No,2014-06-09
EMP10565,35,Male,Master's,Research & Development,Laboratory Technician,1,19295,Very High,13,12,2,9,No,Travel_Rarely,13,Low,Low,Medium,High,3,10,1,2,0,5,3,Married,No,2019-12-21
EMP10566,50,Male,Bachelor's,Human Resources,HR Executive,1,25000,Very High,28,28,1,6,No,Travel_Rarely,13,Medium,Medium,Medium,Low,3,22,1,2,4,10,15,Single,No,2015-08-19
EMP10567,29,Male,Bachelor's,Research & Development,Research Scientist,1,20127,Very High,6,1,0,1,Yes,Travel_Rarely,21,Low,Very High,Medium,Medium,3,10,1,5,3,0,18,Single,No,2021-07-29
EMP10568,51,Female,Master's,Research & Development,Research Director,3,24449,Very High,26,0,0,0,No,Travel_Rarely,28,High,High,Medium,High,3,22,2,3,0,9,19,Married,No,2015-04-17
EMP10569,53,Male,Bachelor's,Marketing,Marketing Specialist,1,25000,Very High,21,2,1,2,Yes,Non-Travel,18,High,Medium,Medium,High,3,14,3,2,0,8,4,Single,No,2018-12-07
EMP10570,28,Male,High School,Research & Development,Laboratory Technician,1,15525,Very High,0,0,0,0,Yes,Non-Travel,7,Medium,Medium,Medium,Low,4,14,3,6,0,6,11,Divorced,No,2018-07-30
EMP10571,36,Female,Bachelor's,Research & Development,Research Director,1,25000,Very High,14,1,1,1,Yes,Travel_Frequently,30,Medium,Medium,High,Low,4,16,2,0,0,10,9,Divorced,Yes,2021-12-08
EMP10572,30,Male,Master's,It,Software Engineer,2,11062,High,6,2,2,0,No,Travel_Rarely,14,Very High,High,Medium,Medium,4,10,1,3,1,1,13,Single,No,2011-08-25
EMP10573,51,Female,Master's,Research & Development,Manager,1,25000,Very High,29,1,0,1,Yes,Non-Travel,5,High,Low,Very High,High,4,25,3,0,0,7,19,Married,No,2020-08-02
EMP10574,29,Male,Bachelor's,Human Resources,HR Specialist,3,18626,Very High,5,5,0,0,Yes,Travel_Rarely,9,High,Medium,High,Low,4,14,1,1,4,1,19,Single,No,2025-05-17
EMP10575,41,Male,Master's,It,Software Engineer,3,19748,Very High,13,6,0,1,No,Travel_Rarely,30,Medium,Medium,Low,High,3,11,2,1,3,1,11,Married,No,2012-12-04
EMP10576,36,Female,Master's,Marketing,Marketing Specialist,2,9410,High,4,4,1,2,No,Travel_Rarely,22,Medium,Very High,Very High,Medium,3,19,3,0,3,3,3,Married,No,2021-12-14
EMP10577,23,Female,Master's,Sales,Sales Executive,2,17950,Very High,0,0,0,0,Yes,Travel_Rarely,27,High,High,High,High,3,25,3,6,4,7,19,Single,No,
EMP10578,44,Female,Master's,Marketing,Marketing Specialist,2,13795,High,27,12,1,8,No,Travel_Rarely,17,High,High,High,Medium,3,10,2,6,0,6,8,Married,No,2015-03-13
EMP10579,40,Female,Master's,Research & Development,Research Scientist,3,16757,Very High,16,16,1,3,No,Travel_Frequently,25,High,Medium,Medium,Medium,4,16,2,4,3,1,13,Married,No,2014-02-25
EMP10580,56,Male,Master's,Sales,Sales Executive,2,20707,Very High,32,1,0,1,Yes,Travel_Rarely,5,High,High,Medium,High,3,24,3,4,1,9,4,Single,No,2016-08-20
EMP10581,57,Male,Bachelor's,Research & Development,Research Scientist,2,25000,Very High,29,1,1,1,No,Travel_Rarely,16,High,Very High,High,Medium,3,12,0,4,3,5,8,Single,No,2022-10-04
EMP10582,20,Male,Bachelor's,Marketing,Manager,2,24183,Very High,0,0,0,0,Yes,Travel_Rarely,9,High,High,Medium,Low,3,20,1,0,4,10,1,Married,No,2015-06-12
EMP10583,44,Female,Bachelor's,Research & Development,Research Scientist,3,25000,Very High,22,0,0,0,Yes,Non-Travel,17,Medium,Medium,High,Very High,4,18,0,2,3,10,11,Married,No,2023-02-10
EMP10584,55,Female,High School,Research & Development,Research Scientist,1,13454,High,26,3,3,3,No,Travel_Rarely,30,Medium,Very High,High,Medium,3,25,3,3,4,3,11,Married,No,2019-10-13
EMP10585,36,Female,Bachelor's,Human Resources,HR Specialist,1,14819,High,10,4,4,1,Yes,Travel_Rarely,18,Very High,High,Low,Medium,3,24,0,2,0,9,12,Married,No,2020-08-26
EMP10586,60,Male,Bachelor's,Sales,Sales Representative,1,25000,Very High,31,4,1,2,Yes,Travel_Rarely,3,Medium,Medium,Very High,Medium,3,14,2,5,3,0,20,Single,No,2013-02-27
EMP10587,43,Male,Bachelor's,Sales,Manager,2,15822,Very High,20,2,2,2,No,Travel_Rarely,28,High,High,Low,Very High,4,14,1,0,4,7,10,Married,No,2014-05-03
EMP10588,21,Female,Bachelor's,Sales,Sales Representative,2,25000,Very High,0,0,0,0,No,Non-Travel,5,High,Medium,Medium,Medium,4,14,2,5,1,7,7,Single,No,2015-10-29
EMP10589,59,Female,Bachelor's,Sales,Sales Executive,2,19744,Very High,35,16,1,9,No,Travel_Rarely,30,Very High,Low,Very High,Medium,4,18,2,6,1,5,20,Single,No,2015-12-25
EMP10590,34,Female,Master's,Sales,Manager,2,22049,Very High,10,1,1,1,No,Travel_Rarely,22,Medium,Very High,Low,Low,3,22,2,5,2,9,11,Married,Yes,2010-01-02
EMP10591,51,Female,Master's,Sales,Manager,3,25000,Very High,28,5,0,2,No,Travel_Rarely,21,Medium,Medium,Very High,High,3,19,2,2,3,6,8,Single,No,2021-06-02
EMP10592,58,Male,Bachelor's,Human Resources,Manager,1,25000,Very High,29,0,0,0,No,Travel_Frequently,17,High,High,High,High,3,22,1,6,0,11,11,Divorced,No,2023-11-28
EMP10593,25,Male,Bachelor's,Sales,Sales Executive,2,20955,Very High,0,0,0,0,No,Travel_Rarely,20,High,Very High,High,High,4,10,3,5,2,2,10,Married,No,2023-10-14
EMP10594,20,Male,Bachelor's,Research & Development,Research Scientist,2,18496,Very High,0,0,0,0,No,Travel_Rarely,22,High,High,High,Very High,3,14,3,1,3,8,18,Married,No,2024-08-15
EMP10595,42,Male,Bachelor's,It,IT Support,2,21479,Very High,15,1,1,0,No,Travel_Rarely,4,Medium,High,Medium,High,3,19,1,3,1,3,7,Single,No,2014-12-11
EMP10596,58,Male,Bachelor's,Research & Development,Laboratory Technician,2,25000,Very High,27,0,0,0,Yes,Travel_Rarely,4,Medium,Very High,High,Very High,3,15,2,0,0,10,6,Married,No,2018-05-14
EMP10597,36,Male,Master's,Sales,Finance Manager,3,25000,Very High,13,1,0,1,No,Non-Travel,21,High,High,Very High,High,3,25,0,3,1,1,20,Single,No,2023-06-24
EMP10598,53,Male,Bachelor's,Sales,Manager,1,22068,Very High,22,4,3,2,No,Non-Travel,15,Very High,Medium,Low,Medium,3,25,3,6,3,3,13,Single,No,2019-06-02
EMP10599,60,Female,Master's,Sales,Sales Executive,3,25000,Very High,34,6,1,1,No,Non-Travel,21,Very High,Very High,Medium,Low,3,18,2,4,0,1,1,Married,No,2012-07-18
EMP10600,48,Female,Master's,Sales,Sales Representative,4,25000,Very High,32,1,0,0,No,Non-Travel,7,Low,Low,High,High,3,12,0,4,0,11,19,Single,No,2016-08-27
EMP10601,28,Female,Bachelor's,Sales,Sales Executive,2,25000,Very High,8,6,2,3,No,Travel_Frequently,8,Medium,Medium,Medium,Medium,3,10,0,6,2,3,11,Married,No,2012-06-14
EMP10602,32,Male,Bachelor's,Sales,Manager,3,25000,Very High,7,1,1,1,No,Travel_Rarely,22,Medium,Medium,High,High,3,21,2,1,0,1,0,Divorced,No,2018-07-02
EMP10603,25,Male,Bachelor's,Sales,Sales Executive,2,11120,High,0,0,0,0,No,Travel_Frequently,22,Very High,High,High,Very High,4,20,1,0,3,11,20,Single,No,2013-10-14
EMP10604,25,Male,Bachelor's,Sales,Sales Executive,2,6742,Medium,0,0,0,0,No,Travel_Rarely,30,High,Very High,Low,Low,3,20,2,4,4,10,9,Married,No,2023-04-05
EMP10605,39,Female,Bachelor's,Sales,Manager,4,25000,Very High,19,5,0,5,No,Travel_Rarely,2,Medium,High,High,High,3,17,1,3,4,7,0,Single,No,2021-04-06
EMP10606,22,Male,PhD,Research & Development,Manager,1,21106,Very High,0,0,0,0,No,Travel_Rarely,29,Low,Medium,Medium,High,3,18,0,6,0,5,9,Married,No,2019-07-10
EMP10607,36,Male,Master's,Sales,Sales Representative,1,17472,Very High,17,14,0,3,No,Non-Travel,29,High,Medium,Medium,Medium,3,21,3,3,4,7,7,Single,No,2010-08-05
EMP10608,31,Female,Master's,Research & Development,Research Scientist,1,24578,Very High,11,0,0,0,No,Travel_Rarely,10,Low,High,Very High,High,3,20,1,1,3,10,12,Divorced,Yes,2013-10-12
EMP10609,20,Male,High School,Research & Development,Research Scientist,2,21436,Very High,0,0,0,0,Yes,Travel_Frequently,5,High,Medium,Low,High,3,15,1,5,2,0,13,Married,No,2013-08-04
EMP10610,36,Female,Bachelor's,Finance,Accountant,1,25000,Very High,17,0,0,0,No,Travel_Rarely,17,High,High,High,Very High,3,14,1,4,1,8,9,Married,No,2016-08-16
EMP10611,22,Male,High School,Sales,Sales Executive,4,22897,Very High,0,0,0,0,No,Travel_Rarely,25,Medium,High,High,High,3,21,3,2,1,11,0,Single,No,2014-09-09
EMP10612,45,Male,Bachelor's,It,Software Engineer,2,15739,Very High,21,2,1,2,No,Travel_Rarely,7,Medium,High,High,Very High,4,17,2,4,3,10,5,Married,No,2018-02-27
