EmployeeID,Age,Gender,Education,Department,JobRole,JobLevel,MonthlyIncome,SalarySlab,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsWithCurrentManager,OverTime,BusinessTravel,DistanceFromHome,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,NumCompaniesWorked,SickLeaveDays,AbsentDays,MaritalStatus,Attrition,JoiningDate,EmployeeNumber
EMP10792,40,Male,Bachelor's,Human Resources,HR Specialist,1,24095.0,Very High,21,2.0,2,2,No,Travel_Rarely,15.0,Very High,Medium,High,High,3,19,2,6,3,6,16,Divorced,No,28-09-2015,675654
EMP10793,44,Male,Master's,Research & Development,Research Scientist,1,25000.0,Very High,23,4.0,1,1,No,Travel_Frequently,20.0,,High,Medium,High,4,22,2,3,2,3,2,Married,No,15-03-2021,246099
EMP10794,47,Female,High School,Human Resources,Manager,1,16473.0,Very High,29,3.0,1,0,Yes,Travel_Rarely,9.0,High,Low,Medium,Low,4,23,1,1,2,9,15,Married,No,18-02-2012,448775
EMP10795,34,Male,Master's,Sales,Manager,1,10431.0,High,7,5.0,3,5,Yes,Travel_Rarely,21.0,Low,Very High,High,High,3,24,1,0,0,5,4,Married,No,12-08-2025,379097
EMP10796,23,Male,Bachelor's,IT,Data Analyst,2,25000.0,Very High,2,0.0,0,0,No,Travel_Rarely,12.0,Medium,High,Medium,Very High,3,14,0,1,1,5,6,Single,No,2015/10/17,914912
EMP10797,48,Female,Bachelor's,Marketing,Manager,1,8703.0,High,17,3.0,0,3,No,Non-Travel,5.0,Medium,High,Very High,Medium,3,10,2,4,3,9,12,Single,No,17-06-2010,252779
EMP10798,28,Female,Master's,Research & Development,Manager,3,19095.0,Very High,2,2.0,2,2,Yes,Travel_Rarely,8.0,High,Low,Medium,Medium,4,17,0,5,3,2,8,Single,Yes,25-02-2018,599837
EMP10799,46,Female,Bachelor's,Finance,Accountant,2,25000.0,Very High,19,2.0,2,2,Yes,Travel_Rarely,15.0,Medium,High,Medium,High,3,14,1,2,3,8,7,Single,No,28-06-2020,459888
EMP10800,45,Male,Bachelor's,Marketing,Marketing Specialist,1,24013.0,Very High,18,16.0,6,3,No,Non-Travel,7.0,Low,High,Medium,Medium,3,18,2,2,1,9,0,Married,No,14-03-2015,595545
EMP10801,38,Male,Bachelor's,Finance,Accountant,4,25000.0,Very High,8,1.0,1,1,No,Travel_Frequently,19.0,High,Very High,Low,Very High,3,11,3,5,4,4,3,Married,No,22-11-2015,797086
EMP10802,47,Female,Master's,Sales,Sales Representative,1,25000.0,Very High,19,2.0,2,2,No,Travel_Rarely,13.0,Medium,Medium,High,High,3,24,0,2,3,9,20,Married,No,27-12-2011,308297
EMP10803,36,Female,Master's,Human Resources,HR Specialist,2,16412.0,Very High,7,4.0,4,3,No,Non-Travel,1.0,Medium,Low,Very High,Very High,3,15,2,5,0,8,6,Married,Yes,04-11-2018,293051
EMP10804,60,Male,Bachelor's,Human Resources,HR Executive,2,22299.0,Very High,39,10.0,6,0,No,Travel_Rarely,28.0,Low,Medium,Medium,High,4,16,3,4,3,9,10,Single,No,25-07-2020,135081
EMP10805,39,Female,Bachelor's,Research & Development,Laboratory Technician,1,21562.0,Very High,20,3.0,3,1,,Travel_Rarely,11.0,High,Medium,Medium,Medium,3,10,1,4,3,5,7,Divorced,No,19-11-2015,787370
EMP10806,59,Female,High School,Finance,Finance Manager,1,10808.0,High,40,7.0,6,2,No,Travel_Rarely,13.0,High,Medium,Very High,High,3,23,3,4,4,5,7,Married,No,28-03-2025,965225
EMP10807,58,Male,Master's,Marketing,Manager,1,14426.0,High,35,10.0,5,8,No,Travel_Rarely,2.0,Very High,Very High,Medium,High,3,19,0,0,0,8,19,Married,No,18-06-2017,356253
EMP10808,42,Female,Bachelor's,Marketing,Manager,3,17114.0,Very High,12,2.0,2,2,Yes,Travel_Rarely,19.0,Medium,Medium,High,High,3,13,2,3,0,9,10,Divorced,No,26-06-2011,195419
EMP10809,51,Male,Master's,Research & Development,Research Scientist,3,8811.0,High,27,2.0,1,2,No,Travel_Frequently,11.0,Very High,High,Low,Very High,4,11,3,5,0,4,6,Married,No,02-05-2024,755389
EMP10810,52,Male,Bachelor's,Sales,Sales Executive,2,22502.0,Very High,23,2.0,2,2,No,Travel_Rarely,1.0,Very High,High,Medium,High,3,16,2,6,3,2,10,Married,No,03-12-2013,512976
EMP10811,24,Male,Master's,Marketing,Marketing Specialist,2,19691.0,Very High,4,4.0,4,1,No,Travel_Rarely,,High,High,Medium,Medium,4,12,3,4,3,2,17,Married,No,14-04-2017,457318
EMP10812,53,Male,Bachelor's,IT,Software Engineer,2,10375.0,High,35,0.0,0,0,No,Travel_Frequently,8.0,Very High,Very High,Low,High,3,18,2,2,2,1,3,Married,No,28-03-2014,332900
EMP10813,59,Female,PhD,Sales,Manager,1,25000.0,Very High,32,2.0,1,1,No,Travel_Rarely,13.0,Medium,High,High,Medium,4,17,0,5,4,1,5,Married,No,09-12-2021,886107
EMP10814,30,Female,High School,Marketing,Manager,1,25000.0,Very High,13,6.0,3,2,No,Non-Travel,8.0,Medium,Medium,Medium,Medium,3,21,1,6,0,5,6,Married,No,05-11-2013,609723
EMP10815,22,Female,Bachelor's,IT,Data Analyst,1,24396.0,Very High,0,0.0,0,0,No,Non-Travel,2.0,Low,Medium,Medium,Medium,3,19,1,6,0,7,9,Single,No,28-02-2018,784819
EMP10816,52,Male,Master's,Research & Development,Laboratory Technician,2,19038.0,Very High,23,3.0,0,3,No,Non-Travel,8.0,High,Very High,High,Low,3,22,3,2,2,10,7,Single,Yes,30-09-2010,372351
EMP10817,30,Male,Master's,Human Resources,HR Specialist,1,25000.0,Very High,0,0.0,0,0,No,Travel_Frequently,27.0,High,Very High,High,Very High,3,16,0,5,3,7,3,Married,No,21-12-2023,119130
EMP10818,35,Male,High School,Research & Development,Manager,1,25000.0,Very High,11,1.0,1,1,No,Travel_Rarely,29.0,High,Medium,High,Medium,3,17,2,5,2,7,8,Married,No,04-01-2011,953899
EMP10819,37,Male,PhD,Sales,Sales Executive,1,25000.0,Very High,9,3.0,1,3,No,Travel_Rarely,14.0,Low,High,Medium,High,3,10,0,1,2,9,5,Married,No,12-01-2011,984356
EMP10820,49,Male,Bachelor's,Research & Development,Research Director,2,15198.0,Very High,23,3.0,2,1,Yes,Travel_Rarely,2.0,Medium,High,Medium,High,3,19,0,6,3,6,16,Married,No,19-12-2012,620221
EMP10821,29,Male,Bachelor's,IT,IT Support,2,24946.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,13.0,Low,High,High,Very High,4,21,3,3,1,1,18,Single,No,11-02-2012,325440
EMP10822,37,Male,Bachelor's,Sales,Sales Representative,1,25000.0,Very High,5,2.0,2,2,No,Travel_Rarely,27.0,High,Very High,High,High,3,15,1,4,4,9,13,Single,No,18-05-2022,111913
EMP10823,57,Male,Bachelor's,Research & Development,Research Scientist,1,16840.0,Very High,38,10.0,1,2,No,Travel_Rarely,5.0,Low,Medium,High,High,4,16,0,3,1,10,0,Married,No,01-07-2015,699462
EMP10824,38,Male,Master's,Research & Development,Research Director,1,25000.0,Very High,12,5.0,0,0,No,Non-Travel,1.0,,High,Low,High,3,16,3,4,1,1,5,Married,No,14-11-2020,253946
EMP10825,55,Male,Bachelor's,Research & Development,Research Director,1,17387.0,Very High,24,0.0,0,0,Yes,Non-Travel,9.0,Medium,Medium,Low,Very High,3,22,2,2,4,9,6,Divorced,Yes,23-05-2024,910561
EMP10826,32,Female,Bachelor's,Marketing,Marketing Executive,1,22350.0,Very High,11,6.0,4,3,No,Travel_Rarely,20.0,Medium,High,High,Low,3,23,1,3,1,6,0,Married,No,29-08-2024,940925
EMP10827,22,Male,Bachelor's,Research & Development,Manager,1,16275.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,10.0,Very High,Medium,Very High,High,3,18,1,3,3,3,16,Married,No,04-03-2014,969563
EMP10828,29,Male,Bachelor's,Research & Development,Manager,3,24354.0,Very High,0,0.0,0,0,No,Travel_Rarely,30.0,Medium,High,Medium,Very High,3,16,2,4,1,5,20,Single,No,02-07-2013,681032
EMP10829,57,Female,Master's,Finance,Financial Analyst,2,10057.0,High,31,10.0,6,2,Yes,Travel_Frequently,11.0,Low,Medium,Very High,Very High,4,21,0,4,1,8,20,Single,No,27-01-2015,447684
EMP10830,20,Female,Master's,Research & Development,Research Scientist,1,,Very High,0,0.0,0,0,Yes,Travel_Rarely,18.0,Medium,High,Medium,Low,3,16,1,6,1,4,16,Married,No,04-10-2013,863390
EMP10831,46,Female,Bachelor's,Sales,Sales Executive,1,13474.0,High,16,1.0,1,1,Yes,Travel_Rarely,17.0,Low,High,Very High,High,3,22,0,3,3,9,6,Married,No,08-01-2012,889709
EMP10832,27,Male,High School,Research & Development,Research Director,1,23410.0,Very High,2,2.0,0,1,No,Travel_Rarely,6.0,Very High,Low,High,Medium,3,15,3,5,2,3,13,Married,No,02-06-2019,865298
EMP10833,36,Male,Master's,Sales,Manager,1,25000.0,Very High,18,2.0,1,1,No,Travel_Rarely,11.0,High,Medium,High,High,3,12,2,4,0,2,6,Single,No,15-10-2019,397433
EMP10834,28,Female,Bachelor's,Sales,Sales Executive,5,25000.0,Very High,0,0.0,0,0,Yes,Non-Travel,24.0,,High,High,High,3,22,1,3,4,6,12,Married,No,14-04-2024,232977
EMP10835,25,Female,Bachelor's,Research & Development,Laboratory Technician,3,7576.0,Medium,3,2.0,1,0,No,Travel_Rarely,4.0,High,Low,Medium,Low,3,15,2,1,4,6,17,Single,No,24-07-2013,992295
EMP10836,44,Male,Bachelor's,Research & Development,Laboratory Technician,1,25000.0,Very High,21,5.0,2,1,,Travel_Rarely,1.0,Low,High,Low,Very High,3,18,1,3,3,6,20,Single,No,13-04-2021,341118
EMP10837,58,Male,Bachelor's,Marketing,Manager,2,25000.0,Very High,26,1.0,1,1,No,Travel_Frequently,1.0,High,High,High,Medium,3,20,2,0,0,4,6,Divorced,No,21-11-2016,489628
EMP10838,47,Male,Master's,Research & Development,Research Director,1,15531.0,Very High,27,9.0,0,1,No,Travel_Frequently,22.0,Very High,Medium,Medium,Very High,3,19,3,3,1,9,1,Married,No,03-08-2025,898776
EMP10839,52,Male,Bachelor's,Human Resources,HR Executive,1,23640.0,Very High,25,8.0,7,3,No,Travel_Frequently,18.0,Very High,High,High,Very High,4,12,3,6,4,7,20,Single,No,08-06-2014,895714
EMP10840,56,Female,PhD,Human Resources,HR Specialist,3,23844.0,Very High,28,3.0,3,1,No,Travel_Rarely,5.0,Medium,High,High,Medium,4,12,0,6,1,10,18,Married,No,17-11-2019,304827
EMP10841,28,Male,Bachelor's,Sales,Manager,1,16316.0,Very High,0,0.0,0,0,No,Travel_Rarely,16.0,Medium,Medium,Medium,High,3,20,3,5,3,1,13,Married,No,08-05-2020,794925
EMP10842,37,Female,Bachelor's,Finance,Finance Manager,2,24078.0,Very High,6,1.0,1,1,No,Travel_Rarely,2.0,Low,Medium,High,Medium,3,16,2,1,3,3,0,Single,No,08-10-2016,312618
EMP10843,40,Male,PhD,Sales,Sales Executive,2,16758.0,Very High,14,0.0,0,0,No,Travel_Rarely,9.0,High,Very High,Low,Low,3,16,2,1,3,0,15,Divorced,No,18-10-2022,583253
EMP10844,21,Female,Master's,Marketing,Manager,2,18362.0,Very High,0,0.0,0,0,No,Travel_Rarely,2.0,High,High,Medium,Very High,3,14,3,5,2,5,6,Single,No,28-09-2024,310891
EMP10845,57,Male,Master's,Sales,Manager,5,16174.0,Very High,32,3.0,1,1,Yes,Travel_Rarely,5.0,Medium,Medium,High,Medium,3,17,2,6,3,5,15,Married,No,27-12-2022,676618
EMP10846,59,Male,Bachelor's,Research & Development,Laboratory Technician,3,11560.0,High,37,4.0,1,0,No,Travel_Rarely,20.0,Very High,High,High,High,3,17,2,6,1,2,19,Divorced,No,04-07-2011,394024
EMP10847,55,Male,Master's,Sales,Sales Representative,3,23520.0,Very High,28,11.0,2,0,No,Non-Travel,27.0,Low,High,Medium,Very High,3,20,2,2,2,0,11,Married,No,25-10-2018,891929
EMP10848,56,Female,Bachelor's,Marketing,Manager,2,25000.0,Very High,28,18.0,2,1,No,Travel_Rarely,17.0,Low,High,Medium,Low,4,20,0,5,1,11,4,Divorced,No,11-03-2014,578883
EMP10849,34,Female,Bachelor's,Research & Development,Manager,1,25000.0,Very High,4,4.0,1,1,No,Non-Travel,26.0,Low,Very High,High,High,3,24,0,2,3,4,16,Single,No,29-09-2022,293170
EMP10850,47,Male,Master's,Human Resources,HR Specialist,3,25000.0,Very High,18,7.0,4,6,No,Travel_Rarely,25.0,Medium,Low,Medium,High,3,11,1,6,2,11,20,Single,No,28-10-2015,517158
EMP10851,37,Female,Master's,Sales,Sales Representative,5,25000.0,Very High,15,0.0,0,0,Yes,Travel_Rarely,19.0,Low,High,Very High,High,3,20,2,0,0,0,12,Married,No,10-09-2022,239024
EMP10852,53,Male,Master's,Finance,Financial Analyst,2,17331.0,Very High,25,1.0,1,1,Yes,Travel_Rarely,10.0,High,Very High,Very High,Very High,3,15,0,4,3,2,13,Married,No,11-07-2022,872990
EMP10853,41,Female,Master's,Sales,Sales Representative,5,25000.0,Very High,19,7.0,2,4,No,Travel_Frequently,8.0,Medium,High,Medium,High,3,14,3,4,2,7,15,Married,No,10-01-2021,189903
EMP10854,30,Female,High School,IT,Data Analyst,1,11958.0,High,5,3.0,3,3,No,Travel_Rarely,20.0,Medium,High,Very High,High,3,13,2,1,2,9,12,Married,No,14-05-2016,305490
EMP10855,32,Female,Bachelor's,Sales,Sales Executive,1,14687.0,High,10,3.0,2,3,No,Travel_Frequently,11.0,High,Medium,Medium,Very High,3,16,2,1,2,8,17,Single,No,03-11-2014,113910
EMP10856,23,Male,Master's,Sales,Manager,1,14273.0,High,0,0.0,0,0,No,Travel_Rarely,13.0,Medium,Medium,High,Very High,3,13,1,2,4,2,17,Married,No,23-04-2010,941803
EMP10857,41,Male,Bachelor's,Sales,Sales Executive,2,25000.0,Very High,19,5.0,1,3,No,Non-Travel,13.0,High,High,Medium,High,3,14,3,6,2,8,8,Married,No,28-11-2025,340070
EMP10858,26,Female,Bachelor's,Research & Development,Research Scientist,3,25000.0,Very High,6,1.0,1,1,Yes,Travel_Rarely,9.0,Medium,Very High,Low,High,3,17,3,1,0,6,0,Married,No,10-10-2017,798712
EMP10859,43,Male,Bachelor's,Research & Development,Laboratory Technician,1,25000.0,Very High,22,5.0,0,1,No,Travel_Frequently,5.0,High,Low,Very High,High,3,14,2,3,3,7,1,Married,No,20-03-2024,792813
EMP10860,23,Male,Bachelor's,Sales,Sales Representative,4,25000.0,Very High,5,1.0,1,1,No,Travel_Rarely,18.0,Very High,Medium,High,High,3,20,0,3,3,5,7,Single,No,19-05-2021,640217
EMP10861,47,Female,PhD,IT,Data Analyst,2,14829.0,High,19,0.0,0,0,Yes,Travel_Frequently,8.0,Low,Very High,High,High,3,22,1,0,3,4,12,Single,Yes,15-08-2022,609662
EMP10862,34,Male,Bachelor's,Research & Development,Laboratory Technician,2,25000.0,Very High,4,2.0,2,2,No,Travel_Rarely,29.0,High,Low,Low,Low,3,20,1,6,2,9,5,Married,No,30-05-2019,947832
EMP10863,20,Female,Bachelor's,Research & Development,Research Scientist,3,20820.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,20.0,Very High,High,Very High,Medium,3,25,1,3,3,7,18,Divorced,No,02-09-2019,307562
EMP10864,22,Female,Master's,Research & Development,Laboratory Technician,1,25000.0,Very High,0,0.0,0,0,No,Non-Travel,14.0,High,Medium,Medium,High,3,18,2,0,0,11,18,Married,No,03-06-2018,909418
EMP10865,33,Female,High School,Research & Development,Research Director,3,20913.0,Very High,16,0.0,0,0,Yes,Travel_Rarely,2.0,Medium,Medium,Medium,High,3,19,1,2,4,1,1,Married,No,23-08-2017,651814
EMP10866,57,Male,Master's,Research & Development,Research Scientist,1,18523.0,Very High,36,1.0,1,1,No,Travel_Rarely,22.0,Medium,Medium,Medium,High,4,11,0,3,0,6,9,Married,No,27-02-2010,131293
EMP10867,20,Male,Bachelor's,Sales,Manager,1,25000.0,Very High,0,0.0,0,0,No,Travel_Frequently,16.0,High,Medium,Very High,High,3,11,3,0,4,0,4,Married,Yes,18-12-2022,929378
EMP10868,57,Male,Master's,Sales,Sales Representative,2,25000.0,Very High,31,3.0,0,3,No,Travel_Rarely,1.0,Very High,High,Medium,Medium,4,24,0,6,3,6,0,Single,No,23-10-2014,847662
EMP10869,57,Male,High School,IT,Software Engineer,4,16305.0,Very High,29,0.0,0,0,No,Travel_Rarely,24.0,Low,Medium,Medium,Low,3,18,1,4,1,5,12,Single,No,02-07-2025,532706
EMP10870,40,Male,Bachelor's,Marketing,Manager,2,21429.0,Very High,16,0.0,0,0,Yes,Travel_Rarely,25.0,Low,High,High,High,3,11,3,0,4,3,11,Single,No,25-12-2010,462109
EMP10871,48,Male,Bachelor's,Research & Development,Laboratory Technician,2,13680.0,High,26,22.0,4,3,No,Travel_Frequently,23.0,Medium,Medium,High,Medium,3,12,1,5,0,2,9,Married,No,03-02-2012,760276
EMP10872,24,Male,Bachelor's,Sales,Sales Representative,3,7157.0,Medium,4,4.0,1,3,No,Travel_Rarely,29.0,Medium,Medium,Medium,Very High,4,15,1,6,0,8,2,Single,No,20-11-2024,678472
EMP10873,29,Male,Master's,Human Resources,Manager,1,24106.0,Very High,5,2.0,0,2,No,Travel_Rarely,13.0,Medium,Very High,High,Medium,3,13,2,3,1,5,14,Married,No,18-07-2024,107312
EMP10874,47,Female,High School,Research & Development,Research Scientist,3,25000.0,Very High,16,3.0,3,3,No,Travel_Rarely,25.0,Medium,Medium,Medium,High,3,17,3,0,4,5,4,Divorced,No,13-06-2011,598032
EMP10875,40,Male,Master's,Sales,Manager,2,24783.0,Very High,8,2.0,2,1,Yes,Travel_Frequently,18.0,Medium,Medium,High,Low,3,17,1,5,4,0,18,Married,No,not available,902219
EMP10876,26,Male,Bachelor's,Sales,Sales Representative,1,9161.0,High,0,0.0,0,0,Yes,Non-Travel,27.0,Low,Low,High,Medium,3,11,1,2,0,4,18,Single,No,15-01-2023,500326
EMP10877,22,Female,Master's,Finance,Accountant,2,18810.0,Very High,0,0.0,0,0,No,Travel_Frequently,1.0,Very High,Medium,High,Medium,4,24,2,1,4,11,20,Married,No,14-04-2015,389482
EMP10878,39,Female,Master's,Finance,Finance Manager,1,8117.0,High,13,11.0,2,2,No,Travel_Rarely,7.0,Low,High,High,High,3,11,3,4,1,6,12,Married,No,26-03-2016,341916
EMP10879,38,Male,Bachelor's,Sales,Sales Executive,1,25000.0,Very High,15,1.0,1,0,No,Travel_Rarely,4.0,Medium,High,Medium,High,3,12,1,2,4,3,7,Single,No,19-02-2018,146015
EMP10880,54,Female,Bachelor's,Sales,,1,13511.0,High,31,9.0,9,3,No,Travel_Rarely,10.0,Medium,High,Very High,Low,3,23,1,4,4,11,7,Married,No,06-04-2015,684301
EMP10881,23,Male,Master's,Sales,Sales Executive,1,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,8.0,Very High,High,High,Medium,3,20,0,4,1,1,5,Single,No,05-05-2018,138014
EMP10882,24,Male,Bachelor's,Finance,Accountant,2,25000.0,Very High,0,0.0,0,0,No,Non-Travel,3.0,High,Low,Medium,High,3,11,0,5,3,8,8,Married,No,04-01-2022,776736
EMP10883,20,Female,Bachelor's,Sales,Sales Representative,2,14687.0,High,0,0.0,0,0,No,Travel_Frequently,23.0,High,Medium,Medium,High,3,14,0,0,4,5,13,Married,No,03-07-2019,976895
EMP10884,23,Female,Master's,Sales,Sales Executive,2,13230.0,High,1,1.0,1,1,No,Travel_Rarely,7.0,Low,High,High,Low,3,10,2,6,0,8,4,Married,No,03-12-2018,312965
EMP10885,31,Male,PhD,IT,Manager,1,25000.0,Very High,2,2.0,0,1,No,Travel_Rarely,27.0,High,High,High,Very High,4,16,0,1,2,7,15,Divorced,No,04-10-2015,565016
EMP10886,46,Female,Master's,Sales,Sales Representative,3,15064.0,Very High,22,3.0,3,3,No,Travel_Rarely,26.0,Medium,High,Medium,Medium,3,17,0,0,0,0,13,Married,No,10-10-2014,886805
EMP10887,42,Female,Master's,Finance,Accountant,1,23066.0,Very High,11,0.0,0,0,Yes,Travel_Rarely,25.0,Medium,Medium,Very High,Very High,4,21,1,0,0,1,9,Married,No,26-01-2024,532468
EMP10888,44,Female,Bachelor's,Sales,Sales Representative,2,17725.0,Very High,19,16.0,2,2,No,Travel_Rarely,16.0,High,Medium,Low,Medium,3,13,2,3,3,1,16,Single,No,17-12-2013,368318
EMP10889,40,Male,PhD,Sales,Manager,1,9882.0,High,15,11.0,2,11,No,Travel_Rarely,27.0,High,High,High,High,4,16,3,0,3,1,15,Married,No,03-02-2014,618928
EMP10890,43,Male,Bachelor's,Sales,Sales Executive,2,8073.0,High,15,7.0,3,1,No,Travel_Rarely,20.0,High,Medium,High,High,3,18,1,1,0,3,19,Single,No,07-12-2025,162808
EMP10891,44,Male,Bachelor's,Finance,Finance Manager,1,24392.0,Very High,12,12.0,1,2,No,Non-Travel,30.0,Very High,High,Very High,High,4,16,1,2,4,6,16,Married,No,19-01-2014,632008
EMP10892,51,Male,Master's,IT,IT Support,3,17108.0,Very High,23,1.0,1,1,Yes,Travel_Rarely,10.0,Very High,Medium,Medium,High,3,11,2,5,0,6,15,Married,Yes,16-03-2011,806528
EMP10893,51,Male,Bachelor's,IT,Data Analyst,4,17173.0,Very High,25,9.0,9,0,No,Travel_Rarely,13.0,Medium,Very High,High,Low,3,11,2,0,4,0,9,Married,No,14-01-2024,531475
EMP10894,24,Female,High School,Research & Development,Manager,3,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,30.0,Medium,Very High,High,Medium,3,19,1,1,1,7,17,Divorced,No,17-06-2021,538683
EMP10895,55,Female,Master's,Finance,Accountant,1,25000.0,Very High,31,10.0,6,5,Yes,Non-Travel,1.0,Low,High,Medium,Low,4,19,1,0,1,3,5,Married,No,17-06-2010,991440
EMP10896,58,Female,High School,Sales,Manager,1,19484.0,Very High,31,8.0,5,1,No,Travel_Frequently,7.0,Very High,High,Very High,High,3,19,1,5,3,7,16,Single,No,16-09-2016,818051
EMP10897,35,Male,Bachelor's,Sales,Sales Executive,4,18896.0,Very High,8,2.0,2,2,No,Travel_Rarely,10.0,Low,Very High,High,Very High,3,15,2,4,2,9,8,Single,No,24-02-2016,260566
EMP10898,52,Male,Bachelor's,IT,Manager,2,25000.0,Very High,24,7.0,6,3,No,Travel_Rarely,12.0,Very High,High,High,Medium,3,17,1,5,2,8,7,Single,Yes,07-05-2014,911911
EMP10899,40,Male,Bachelor's, sales ,Sales Representative,4,11961.0,High,19,2.0,1,2,No,Travel_Rarely,14.0,Medium,Very High,Very High,High,3,21,1,0,3,6,7,Married,No,28-12-2024,846527
EMP10900,28,Male,PhD,Sales,Manager,2,24353.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,22.0,Medium,Medium,High,Low,3,19,3,3,1,2,11,Single,No,21-03-2023,807250
EMP10901,25,Female,Bachelor's,Sales,Manager,4,25000.0,Very High,0,0.0,0,0,No,Travel_Rarely,11.0,Low,Low,High,Medium,3,20,0,4,3,11,17,Single,No,04-07-2016,174073
EMP10902,54,Male,Bachelor's,Sales,Sales Representative,4,25000.0,Very High,30,14.0,3,1,No,Travel_Rarely,17.0,Medium,Very High,Medium,Medium,3,22,0,1,1,2,1,Married,No,23-03-2020,342884
EMP10903,58,Female,Bachelor's,Sales,Sales Executive,2,9214.0,High,35,2.0,1,2,Yes,Travel_Rarely,9.0,Very High,High,High,Low,3,19,0,5,4,4,2,Married,No,12-08-2013,928138
EMP10904,41,Male,Master's,Human Resources,HR Specialist,1,15637.0,Very High,14,4.0,1,4,No,Travel_Rarely,26.0,Low,High,High,Medium,3,23,0,0,1,6,10,Single,No,30-09-2014,554949
EMP10905,60,Male,Master's,Research & Development,Manager,2,14836.0,High,30,,1,1,No,Travel_Rarely,8.0,Medium,Very High,High,Very High,4,20,0,6,1,11,20,Single,No,01-04-2019,771308
EMP10906,24,Female,Bachelor's,IT,Data Analyst,4,23039.0,Very High,0,0.0,0,0,Yes,Travel_Rarely,10.0,Low,Very High,High,Very High,3,21,1,4,1,6,12,Married,No,22-05-2021,759218
EMP10907,42,Male,Bachelor's,IT,IT Support,4,25000.0,Very High,16,2.0,2,2,No,Travel_Rarely,4.0,Medium,Low,High,Very High,3,12,1,4,2,8,17,Divorced,No,15-07-2019,729509
EMP10908,36,Male,Master's,Research & Development,Research Director,1,25000.0,Very High,11,8.0,8,1,No,Travel_Rarely,5.0,Low,High,Very High,Very High,3,10,3,2,1,0,10,Single,No,21-01-2013,691993
EMP10909,31,Male,Bachelor's,Sales,Manager,2,17628.0,Very High,5,5.0,1,3,No,Travel_Rarely,24.0,Medium,High,High,High,3,10,2,4,0,2,13,Divorced,Yes,20-04-2012,847131
EMP10910,42,Female,Bachelor's,Research & Development,Laboratory Technician,3,17608.0,Very High,23,3.0,1,3,No,Travel_Rarely,18.0,Very High,High,Medium,Medium,4,20,3,5,4,0,19,Married,No,14-05-2025,522262
EMP10911,35,Female,Bachelor's,Human Resources,HR Specialist,2,25000.0,Very High,8,2.0,0,2,No,Travel_Frequently,6.0,Medium,Medium,High,High,3,11,2,1,2,5,3,Married,Yes,10-01-2015,566476
EMP10912,22,Female,Bachelor's,Sales,Sales Executive,3,25000.0,Very High,2,2.0,2,2,Yes,Travel_Frequently,10.0,Medium,Low,High,High,3,25,2,6,0,11,3,Married,No,09-03-2024,988847
EMP10913,49,Female,PhD,Human Resources,Manager,3,25000.0,Very High,26,12.0,5,4,No,Travel_Frequently,18.0,High,Medium,Medium,High,3,19,3,0,2,9,9,Married,No,28-12-2013,948081
EMP10914,41,Female,Master's,Research & Development,Research Director,4,25000.0,Very High,22,7.0,7,3,Yes,Travel_Rarely,28.0,Low,Medium,Very High,High,3,15,1,5,2,6,1,Married,No,23-01-2020,298815
EMP10915,28,Female,Master's,Research & Development,Manager,1,13086.0,High,0,0.0,0,0,No,Travel_Frequently,,Medium,Medium,Low,High,3,11,3,4,0,1,17,Single,No,14-10-2013,244668
EMP10916,48,Male,Master's,Research & Development,Research Director,1,12089.0,High,30,11.0,1,2,Yes,Travel_Rarely,24.0,High,Medium,High,High,3,15,0,6,3,8,10,Single,No,11-11-2016,919178
EMP10917,56,Male,Master's,Sales,Manager,1,10958.0,High,38,2.0,1,2,No,Non-Travel,5.0,Medium,High,Very High,Medium,3,25,3,1,3,11,4,Married,No,03-10-2015,946899
